CODIGO;CIRCUITO;COORD_X;COORD_Y;CUSTTYPE;MAX_ESTRATO
M76991;CHI23L17;-75.52490457;5.071054414;CE;2
M77003;CHI23L16;-75.51447468;5.068662625;RS4;9
M77151;CHI23L16;-75.51454906;5.070717517;CE;1
M77177;CHI23L16;-75.51385072;5.07170476;RS3;60
M77191;CHI23L16;-75.51511052;5.07041153;RS3;90
M77197;CHI23L16;-75.51571183;5.070031514;RS3;15
M77200;CHI23L16;-75.51607066;5.070388545;RS3;7
M77213;CHI23L16;-75.51692362;5.070322814;CE;52
M77217;CHI23L16;-75.51704852;5.070117916;CE;105
M77229;CHI23L16;-75.51618479;5.071283747;RS2;1
M77234;CHI23L16;-75.5138824;5.070159058;GI;1
M77245;CHI23L16;-75.51040292;5.068559634;OF;1
M77279;CHI23L16;-75.51449647;5.069344267;CE;60
M77281;CHI23L16;-75.51437535;5.069107135;CE;64
M77284;CHI23L16;-75.51433996;5.068453483;CE;1
M77285;CHI23L16;-75.51497761;5.068701811;GI;1
M77289;CHI23L16;-75.51450658;5.067771394;CE;105
M77290;CHI23L16;-75.514931;5.067845643;CE;7
M77291;CHI23L16;-75.51428748;5.067787134;CE;61
M77305;CHI23L16;-75.51434043;5.067883083;RS4;29
M77422;CHI23L17;-75.52172779;5.075149861;RS4;217
M77434;CHI23L16;-75.51470049;5.072966947;RS3;116
M77438;CHI23L16;-75.51595429;5.073040497;RS3;102
M77443;CHI23L16;-75.51596226;5.071602308;RS3;110
M77446;CHI23L16;-75.51385388;5.073013707;RS2;43
M77469;CHI23L16;-75.51506924;5.069583398;RS3;9
M77764;CHI23L16;-75.51685681;5.070366946;CE;1
M78315;AZA23L12;-75.4870237;5.056537676;GI;2
M78330;AZA23L18;-75.49858138;5.041269235;CE;1
M78362;AZA23L12;-75.4863927;5.055790362;CE;4
N11071;PSO23L16;-75.34005633;5.171972277;RS2;2
N11073;PSO23L16;-75.32942899;5.176841998;RS3;1
N11075;PSO23L16;-75.36600961;5.169241;RS4;2
N11076;PSO23L16;-75.35034627;5.16182631;RS3;2
N11077;PSO23L16;-75.34953445;5.176579157;CE;1
N11081;PSO23L16;-75.33378426;5.188040454;RS4;2
N11085;PSO23L16;-75.41788346;5.119226156;RS1;1
N11086;PSO23L16;-75.41067203;5.119318554;RS1;2
N11130;PSO23L16;-75.33308428;5.11132258;RS2;1
N11756;PSO23L16;-75.40133517;5.17458914;RS2;1
N11759;PSO23L16;-75.40711644;5.162118682;RS2;5
N11762;PSO23L16;-75.40899868;5.148084026;RS2;9
N11769;PSO23L16;-75.37512876;5.147703078;RS2;5
N11770;PSO23L16;-75.36958992;5.14561557;RS2;1
N11775;PSO23L16;-75.3500055;5.136840099;RS2;8
N11776;PSO23L16;-75.35852923;5.156278788;RS2;2
N11777;PSO23L16;-75.38496891;5.139581581;RS2;2
N11778;PSO23L16;-75.41758049;5.142903555;RS2;4
N11781;PSO23L16;-75.3820759;5.157912268;RS1;1
N11782;PSO23L16;-75.38020891;5.166658852;RS2;2
N11784;PSO23L16;-75.43297704;5.132430001;RS2;5
N11787;PSO23L16;-75.44528674;5.137357363;RS2;1
N11789;PSO23L16;-75.44889331;5.141815767;RS2;1
N11800;PSO23L16;-75.3979131;5.153281214;RS2;1
N11803;PSO23L16;-75.42177205;5.140017417;RS2;1
N11805;PSO23L16;-75.43937501;5.11877093;RS1;1
N11814;PSO23L16;-75.37727314;5.186964325;RS1;1
N11966;PSO23L16;-75.34022369;5.142328973;RS2;6
N11969;PSO23L16;-75.33082893;5.138423781;RS2;3
N11971;PSO23L16;-75.33985782;5.130658833;RS2;1
